Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/EpCostRegret,Train/Epoch,Train/TotalSteps,Train/KL,Train/div,Train/target_div,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv,Misc/Alpha,Misc/FinalStepNorm,Misc/xHx,Misc/gradient_norm,Misc/H_inv_g,Misc/AcceptanceStep,Misc/optim_case
17.676871543359393,0.6586209356362163,20.818524889899084,3.983068783068783,1,20000,0.008266150020062923,0.008364728651940823,0.01,21.738015576380832,1.8514441777186788,-0.03344877064228058,8.284372806549072,10.857993602752686,19.14242196083069,-7.324218387338988e-08,4.425048771850015e-08,0.6065284609794617,0.18504023551940918,0.05436602234840393,0.2915225327014923,0.3050808608531952,1.0,1.0
33.470316662245686,2.3141640378548893,31.072523659305993,14.397476340694006,2,40000,0.008420716039836407,0.008801604621112347,0.01,60.10734528219624,6.058003230155653,-0.038996852934360504,7.840997934341431,10.599484205245972,18.440483570098877,1.525878801089675e-08,-4.425048771850015e-08,0.5137926340103149,0.19929969310760498,0.07576248049736023,0.39482569694519043,0.3878990709781647,1.0,1.0
60.843114642477715,5.588571428571429,48.01906403940887,38.241379310344826,3,60000,0.005301076453179121,0.007338601630181074,0.01,87.78608100793923,9.772202703451654,-0.027626292780041695,7.759469509124756,10.688401222229004,18.447871923446655,3.128051773160223e-08,-1.2207030941624453e-08,0.5688279867172241,0.20858274400234222,0.06181132048368454,0.35904791951179504,0.36668863892555237,2.0,1.0
106.78419967220917,11.567773279352227,76.75659919028341,84.06882591093117,4,80000,0.005240802187472582,0.005893815774470568,0.01,88.10388451108507,11.19538922233946,-0.027073180302977562,7.656436920166016,10.598079204559326,18.254517316818237,4.0435789827597546e-08,1.0375975989518338e-07,0.597671389579773,0.2184092253446579,0.05598928779363632,0.2631787657737732,0.36543363332748413,2.0,1.0
151.34779077277102,19.093507853403146,103.21005235602095,265.26178010471205,5,100000,0.005411149468272924,0.00759910186752677,0.01,71.6694260105206,9.714472313899144,-0.02535487525165081,7.6012468338012695,10.610265493392944,18.211514234542847,-1.5640258865801115e-08,-7.324218387338988e-08,0.6600612998008728,0.209079772233963,0.04590514302253723,0.20518548786640167,0.3167581260204315,2.0,1.0
190.1294598397644,26.95167785234899,126.01664429530202,568.8322147651006,6,120000,0.008290949277579784,0.008290949277579784,0.01,85.33440615660066,11.602027627009495,-0.15704499185085297,7.5503318309783936,10.58322548866272,18.133562088012695,2.0599363992346298e-08,6.713867151120212e-08,0.12678846716880798,0.19632142782211304,1.2441434860229492,1.152631402015686,1.548417091369629,1.0,0.0
166.2491712672891,12.757894736842104,118.78923976608186,209.30994152046785,7,140000,0.009063564240932465,0.009571373462677002,0.01,89.87044332224852,4.680803058709309,-0.03185756132006645,7.607299089431763,10.571088552474976,18.17838954925537,-3.051757735406113e-09,0.0,0.6314033269882202,0.18164362013339996,0.0501667745411396,0.2565230429172516,0.2876823842525482,1.0,1.0
239.22062404998513,13.414020618556703,177.95567010309279,219.83505154639175,8,160000,0.008507526479661465,0.009973607026040554,0.01,78.50791100423048,4.743833385455381,-0.02842593565583229,7.514333248138428,10.661678791046143,18.176014184951782,2.3651121949797016e-08,1.831054596834747e-08,0.7226328253746033,0.2078266739845276,0.038299620151519775,0.295406699180603,0.2875964939594269,1.0,1.0
348.570874142057,20.290410958904108,258.80602739726027,284.64383561643837,9,180000,0.00819554552435875,0.008389737457036972,0.01,43.27177813766868,5.226567266473345,-0.023076193407177925,7.480149507522583,10.644072771072388,18.124225854873657,4.425048771850015e-08,3.05175760217935e-08,0.882223904132843,0.21537154912948608,0.025696391239762306,0.3243944048881531,0.2441234588623047,1.0,1.0
370.0945301153077,22.909189189189192,268.54945945945946,235.24324324324326,10,200000,0.00743132596835494,0.009009307250380516,0.01,17.73540459772584,4.2737071634098225,-0.014211727306246758,7.480013132095337,10.616775512695312,18.09679079055786,-7.629394338515283e-10,-2.4414061883248905e-08,1.3767962455749512,0.2508830428123474,0.01055091805756092,0.32808220386505127,0.18222233653068542,1.0,1.0
355.81091609134114,18.892098765432102,255.55283950617286,98.27160493827161,11,220000,0.007818139158189297,0.007857230491936207,0.01,5.983342059554568,2.345488329298177,-0.01410513836890459,7.489109754562378,10.668485403060913,18.15759778022766,2.3651121949797016e-08,0.0,1.4321401119232178,0.23057889938354492,0.009751209057867527,0.2161228060722351,0.16100303828716278,1.0,1.0
333.9445103095765,20.02629213483146,231.6256179775281,120.4494382022472,12,240000,0.00634679663926363,0.0074700238183140755,0.01,4.193586657305432,2.798496504270347,-0.009513345547020435,7.4666664600372314,10.621400356292725,18.08806848526001,2.4414061883248905e-08,1.831054596834747e-08,2.1544547080993652,0.27240511775016785,0.0043087792582809925,0.1574353277683258,0.12643806636333466,1.0,1.0
326.6492280885789,21.933333333333334,221.80622222222223,133.7111111111111,13,260000,0.0030675008893013,0.005288764834403992,0.01,3.654562718093775,2.3681099023788597,-0.006424566265195608,7.441228151321411,10.528385877609253,17.969616651535034,6.103515470812226e-09,-3.051757735406113e-09,2.093841314315796,0.24625737965106964,0.004561855923384428,0.21746942400932312,0.11761033535003662,3.0,1.0
324.0135174604376,21.530652173913044,217.594347826087,116.75,14,280000,0.0083446204662323,0.008547376841306686,0.01,3.6986652471457315,2.7434493081964506,-0.013370686210691929,7.467228651046753,10.581485033035278,18.0487163066864,4.577636492086867e-09,-8.392333938900265e-09,1.4579139947891235,0.20811262726783752,0.009409481659531593,0.2832552492618561,0.14274685084819794,1.0,1.0
328.523392919256,26.60369565217391,217.5191304347826,260.39130434782606,15,300000,0.009384503588080406,0.009384503588080406,0.01,4.822438486214656,2.727876147343095,-0.08226851373910904,7.531709671020508,10.574845790863037,18.10655689239502,-2.4414061883248905e-08,1.2207030941624453e-08,0.24253596365451813,0.14887495338916779,0.3399990200996399,0.809260904788971,0.6138262748718262,1.0,0.0
329.3454089037533,13.577954545454547,224.19136363636363,40.90909090909091,16,320000,0.007752395235002041,0.008244513534009457,0.01,4.151545632113317,1.4862177289974918,-0.013077163137495518,7.487088441848755,10.60942006111145,18.09650993347168,-9.155272984173735e-09,6.103515470812226e-09,1.600703477859497,0.23845979571342468,0.0078056249767541885,0.1639488786458969,0.14897187054157257,1.0,1.0
