Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/EpCostRegret,Train/Epoch,Train/TotalSteps,Train/KL,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv,Misc/Alpha,Misc/FinalStepNorm,Misc/xHx,Misc/gradient_norm,Misc/H_inv_g,Misc/AcceptanceStep
10.255207895861949,0.21458863443596268,16.810084707147567,3.1806615776081424,1,20000,0.0082052,9.946526508194626,0.7219088735711423,-7.400512203048493e-08,7.841316223144531,8.666456937789917,16.5077805519104,8.392333938900265e-08,6.103515470812226e-09,0.45667463541030884,0.17842397093772888,0.09589946269989014,0.2774726152420044,0.39070263504981995,1.0
19.456082518654583,1.8919144144144144,22.26488738738739,11.711711711711711,2,40000,0.0083144875,50.62293437544707,4.380300357007677,4.2724607851596375e-08,7.50394344329834,8.49395489692688,15.997899770736694,1.831054596834747e-08,5.7983395862493126e-08,0.3940443694591522,0.17942741513252258,0.12880706787109375,0.31609970331192017,0.4553482234477997,1.0
38.20987154429327,7.210567823343848,31.091419558359622,39.496845425867505,3,60000,0.008255097,109.27025516777282,11.435643233463264,5.6457519548303026e-08,7.35841178894043,8.47260308265686,15.831016063690186,-3.9672851670502496e-08,1.2207030941624453e-08,0.39306673407554626,0.19468548893928528,0.12944859266281128,0.2979409992694855,0.4952988028526306,1.0
65.40891798053259,16.361431670281995,42.99036876355748,128.96746203904556,4,80000,0.008199207,124.97679179489234,15.370870083608445,6.752013348432229e-08,7.282130002975464,8.462422609329224,15.744554042816162,5.035400363340159e-08,1.1978148961588886e-07,0.4362049102783203,0.21356314420700073,0.10511116683483124,0.2503413259983063,0.48959359526634216,1.0
93.89873633275008,27.86044817927171,54.66257703081233,360.9019607843137,5,100000,0.006922574,101.93726537910996,15.756329349955177,3.7994382751094236e-07,7.201980352401733,8.515010118484497,15.716992139816284,-1.6403197022896165e-08,3.845214848752221e-07,0.5279266238212585,0.2173159420490265,0.07176005095243454,0.2559260427951813,0.38281700015068054,1.0
75.7740233186651,18.73669099756691,49.5105596107056,139.8418491484185,6,120000,0.008275545,149.3859795102648,20.238102290281066,-6.866454960174906e-09,7.327375411987305,8.570026636123657,15.897403240203857,1.1444091230217168e-09,6.103515470812226e-09,0.3981485068798065,0.20374232530593872,0.1261652410030365,0.2714327871799469,0.5117244720458984,1.0
98.50042830726382,28.281823529411763,57.57529411764707,336.5558823529412,7,140000,0.0071132127,69.68627722187406,13.238797199650175,1.8081664165947586e-07,7.267889022827148,8.576380252838135,15.844270467758179,9.918212917625624e-09,1.8615722296999593e-07,0.4721226692199707,0.21439066529273987,0.08972640335559845,0.2926371097564697,0.3959566056728363,1.0
83.75346536478341,19.86316076294278,54.62970027247956,141.43324250681198,8,160000,0.008176068,118.74726332646267,17.00922351035343,3.8146978909026075e-09,7.301834344863892,8.590810060501099,15.892646074295044,-1.2207030941624453e-08,0.0,0.4353817403316498,0.20277704298496246,0.10550900548696518,0.25612470507621765,0.46574538946151733,1.0
103.55034897215775,26.98654088050315,62.58295597484277,287.32704402515725,9,180000,0.0070080464,63.318983590678805,11.75235794273911,3.929137903924129e-08,7.297781467437744,8.586910009384155,15.884693145751953,-2.25067129377976e-08,3.05175760217935e-08,0.4533102512359619,0.21994931995868683,0.09732824563980103,0.28834810853004456,0.42987921833992004,1.0
81.31281215012899,16.509909909909908,60.09579579579579,123.17717717717717,10,200000,0.007968774,132.14895576428455,14.376863378476186,-1.602172794434864e-08,7.280254602432251,8.57865571975708,15.858911991119385,1.9836425835251248e-08,9.155272984173735e-09,0.3962707817554474,0.19877366721630096,0.12736374139785767,0.280990332365036,0.5016106963157654,1.0
103.14606639320677,25.52192926045016,63.914276527331175,265.35691318327974,11,220000,0.0071399678,59.402527841944604,12.89217505029812,-2.3651121949797016e-08,7.25922417640686,8.60014295578003,15.859368801116943,9.155272984173735e-09,-6.103515470812226e-09,0.485804945230484,0.2235909253358841,0.0847434401512146,0.24805249273777008,0.42228183150291443,1.0
78.28921049317711,12.587361963190185,62.715950920245405,93.59509202453988,12,240000,0.0077764913,151.89010684748365,15.305203401359023,-1.9836426190522616e-07,7.2858006954193115,8.573532342910767,15.859334230422974,-2.5939939973795845e-08,-2.288818308215923e-07,0.38695603609085083,0.19575512409210205,0.13356931507587433,0.2969430387020111,0.5058846473693848,1.0
103.55332241809047,22.23241134751773,68.32489361702127,168.53191489361703,13,260000,0.007903173,54.815967038634476,12.421564302626688,2.2888183792701966e-08,7.2731499671936035,8.565231561660767,15.838382720947266,1.0681151962899094e-08,3.356933575560106e-08,0.5292283296585083,0.22712139785289764,0.0714074894785881,0.19880278408527374,0.42915579676628113,1.0
125.65954780722858,32.65345864661654,74.92248120300751,461.0864661654135,14,280000,0.007279137,38.39614372617879,11.147571808213641,9.00268517511904e-08,7.241688966751099,8.58396577835083,15.825656175613403,-4.577636492086867e-09,9.765624753299562e-08,0.439748615026474,0.2056666910648346,0.10342391580343246,0.33113518357276917,0.3957606554031372,1.0
122.52263782864752,23.009189189189193,86.54171171171173,233.33783783783784,15,300000,0.008154482,72.9912233704974,12.088118723547383,3.585815377959989e-08,7.218613386154175,8.578529834747314,15.797144651412964,3.051757735406113e-09,3.662109193669494e-08,0.4988604485988617,0.1848885864019394,0.08036589622497559,0.19980324804782867,0.4688345193862915,1.0
51.18280804607583,3.5024773413897274,63.78090634441087,17.07250755287009,16,320000,0.0088144615,161.80398653358412,6.496846609662293,-2.8152464892627904e-07,7.2906653881073,8.589376211166382,15.880043029785156,-2.0217894913798773e-08,-3.0212402180040954e-07,0.3339385986328125,0.13845670223236084,0.17934806644916534,0.50821453332901,0.41461724042892456,1.0
102.21197344545683,11.955533980582524,90.5429126213592,66.49514563106796,17,340000,0.008812246,108.77489790703841,8.87586077580786,1.3351439953623867e-08,7.228524208068848,8.591089010238647,15.819614887237549,-3.051757735406113e-09,7.629394005448376e-09,0.3710716962814331,0.20163844525814056,0.1452493667602539,0.32295066118240356,0.5433948636054993,1.0
129.83972434590498,23.297797356828195,89.93788546255506,200.02643171806167,18,360000,0.008971814,51.12432657715621,10.496631069547812,-5.56945778384943e-08,7.230738639831543,8.587011098861694,15.817751407623291,3.757476818577743e-08,-3.05175760217935e-08,0.5078781247138977,0.21477536857128143,0.07753735035657883,0.22606229782104492,0.4228876233100891,1.0
190.40290753839517,35.36351351351351,124.6085135135135,713.8851351351351,19,380000,0.007668498,66.99191127218259,12.280051136928,1.2512207092640892e-07,7.182065010070801,8.577863931655884,15.75993037223816,-4.2724607851596375e-08,7.324218387338988e-08,0.568615198135376,0.21214812994003296,0.06185758858919144,0.2209550142288208,0.3791583776473999,1.0
234.83398216464127,23.807216494845363,183.35484536082473,425.87628865979383,20,400000,0.008302743,70.22971887041808,6.339365373143725,7.324218387338988e-08,7.136253595352173,8.539659261703491,15.675914287567139,-1.525878801089675e-08,5.187987994759169e-08,0.5447666049003601,0.20733478665351868,0.06739209592342377,0.16698041558265686,0.450321763753891,1.0
163.42133953286935,4.886259541984733,170.59465648854962,56.343511450381676,21,420000,0.009626948,116.14539205223132,2.2261670688914643,3.9672851670502496e-08,7.105933427810669,8.478052139282227,15.58398723602295,-4.1198727984692596e-08,-7.629394338515283e-10,0.3814219534397125,0.15305185317993164,0.13747337460517883,0.45112344622612,0.401266485452652,1.0
231.19251900593636,3.1228571428571437,234.15619047619046,7.809523809523809,22,440000,0.0089705,42.12123768678896,1.1834681209105595,-4.1198727984692596e-08,7.0554845333099365,8.577447175979614,15.632933378219604,-1.3732909920349812e-08,-5.493163968139925e-08,0.5102267265319824,0.21051330864429474,0.07682517170906067,0.24185235798358917,0.4125877618789673,1.0
542.0986244284419,7.237333333333334,510.4233333333333,16.7,23,460000,0.007827555,19.243427553753943,0.7682999275862031,-4.9591051265451824e-09,7.059171438217163,8.591442108154297,15.650615453720093,2.0599363992346298e-08,1.7356871495621817e-08,0.7445405721664429,0.25314921140670776,0.036078885197639465,0.16067349910736084,0.3400072753429413,1.0
755.6767114106372,7.399999999999999,710.3942857142856,3.2857142857142856,24,480000,0.0075678714,3.2897662811218553,0.35285980117738625,-2.0446776716198656e-07,7.0637898445129395,8.571823358535767,15.635614395141602,1.537323015554648e-07,-5.035400363340159e-08,1.2280364036560059,0.26159384846687317,0.013261944055557251,0.08566983044147491,0.21301798522472382,1.0
909.8256132347511,5.748,854.325,2.5,25,500000,0.008499027,3.6559493567533554,0.24797361735135887,-1.411438006471144e-07,7.056097984313965,8.591984272003174,15.648085832595825,8.697509201738285e-08,-5.56945778384943e-08,1.232640027999878,0.21397636830806732,0.013163067400455475,0.13187208771705627,0.17359194159507751,1.0
1005.0276692745562,11.38782608695652,927.1521739130435,214.17391304347825,26,520000,0.007063896,7.028356081209365,0.9143640487437036,-5.149841442175784e-08,7.0474817752838135,8.583495855331421,15.630979299545288,4.1198727984692596e-08,-9.918212917625624e-09,0.9894071817398071,0.2486916333436966,0.020430531352758408,0.1139766275882721,0.2513541877269745,1.0
1064.2962635626484,25.018000000000004,937.2919999999998,516.05,27,540000,9.7001475e-06,4.580096288927042,0.6319764841324205,-1.4915465840203979e-07,7.036988019943237,8.619513273239136,15.656502962112427,1.441955532754946e-07,-1.5258788677030566e-09,1.0182088613510132,0.0,0.01929105632007122,0.1252242922782898,0.25098252296447754,0.0
1102.0286878641473,29.542857142857148,947.0104761904761,553.1428571428571,28,560000,0.008658848,3.5229761691609767,0.8046026615010705,-1.0375975989518338e-07,7.04560661315918,8.593217372894287,15.63882565498352,8.926391359409536e-08,-9.155272984173735e-09,0.8489539623260498,0.18783484399318695,0.027749907225370407,0.2017374485731125,0.2252884954214096,1.0
1121.5441604577268,19.971000000000004,984.7339999999998,258.45,29,580000,0.008469827,2.0261890380245866,0.26026931216192856,-1.1749267514460371e-07,7.0572779178619385,8.589025735855103,15.646305322647095,1.0070800726680318e-07,-2.2888183792701966e-08,0.3784081041812897,0.1512807458639145,0.1396719068288803,0.5209223031997681,0.3997820019721985,1.0
1105.6957620091216,15.099,983.8970000000002,193.35,30,600000,0.0059831413,9.928227736843619,0.7684664648619427,-3.9672851670502496e-08,7.059619903564453,8.581492185592651,15.641113519668579,4.0435789827597546e-08,-1.5258788677030566e-09,0.8773248195648193,0.2754865884780884,0.025984181091189384,0.14783789217472076,0.3140075206756592,1.0
1089.0920595100552,25.756521739130438,939.7791304347826,621.3913043478261,31,620000,0.007855841,27.9481292692719,2.7755197858354848,8.31604012319076e-08,7.057459354400635,8.588977336883545,15.646438360214233,-2.9754637864698452e-08,4.425048771850015e-08,0.8885983824729919,0.22787603735923767,0.025329044088721275,0.19029907882213593,0.2797166407108307,1.0
