Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/EpCostRegret,Train/Epoch,Train/TotalSteps,Train/KL,Train/div,Train/target_div,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv,Misc/Alpha,Misc/FinalStepNorm,Misc/xHx,Misc/gradient_norm,Misc/H_inv_g,Misc/AcceptanceStep,Misc/optim_case
-2.6561762841444767,85.22140456529193,1000.0,586.65,1,20000,0.007137148641049862,0.007137243170291185,0.01,0.0063890491781317315,1.9384410422983442,-0.019696353003382683,24.881942987442017,10.383105754852295,35.265055418014526,-4.9972534554854064e-08,1.4038086249001935e-07,0.9721344709396362,0.22849176824092865,0.02116299420595169,0.14582230150699615,0.2350413203239441,1.0,1.0
-2.9718979645558,48.78408797999539,1000.0,1078.25,2,40000,0.004143052734434605,0.004143052734434605,0.01,0.0033538436709909113,0.717102528121441,-0.03272859752178192,23.003031730651855,10.126497745513916,33.12953329086304,-6.332397362029951e-08,1.525878801089675e-08,0.6132737994194031,0.34296920895576477,0.05317666381597519,0.11569102108478546,0.5592432022094727,1.0,0.0
-2.76277393369949,43.77604125647358,1000.0,1511.4,3,60000,0.004994437098503113,0.004994437098503113,0.01,0.0029831512281700825,0.6752111254793823,-0.03623393923044205,23.24093461036682,10.310547351837158,33.55148649215698,-5.035400363340159e-08,-3.051757735406113e-09,0.5581762790679932,0.3315780460834503,0.06419292837381363,0.1392093449831009,0.594038188457489,1.0,0.0
-2.6536197354936855,43.306,1000.0,1589.85,4,80000,0.00547159044072032,0.00547159044072032,0.01,0.0026395120101856294,0.874834751893001,-0.04497969150543213,23.21698236465454,10.208168029785156,33.42515516281128,2.1362303925798187e-08,1.2207030941624453e-08,0.4387055039405823,0.30281123518943787,0.10391633212566376,0.2187563180923462,0.6902381181716919,1.0,0.0
-2.6020025499613686,49.35000000000001,1000.0,1839.9,5,100000,0.0052793812938034534,0.0052793812938034534,0.01,0.0030543733993248575,0.7476185123821733,-0.037550315260887146,22.365314960479736,10.206824541091919,32.572142124176025,-2.1743773004345712e-08,3.051757735406113e-09,0.5044451355934143,0.3184899091720581,0.07859628647565842,0.14310713112354279,0.6313668489456177,1.0,0.0
-2.4780214967390073,40.666,1000.0,1491.45,6,120000,0.005948939826339483,0.005948939826339483,0.01,0.003073674829967415,0.6905173590608463,-0.040166277438402176,23.103591442108154,10.20248293876648,33.30607604980469,-8.544921570319275e-08,0.0,0.4784502685070038,0.3005457818508148,0.08736879378557205,0.1754952073097229,0.6281651258468628,1.0,0.0
-2.3210495556309363,32.668,1000.0,1089.85,7,140000,0.003976802341639996,0.003976802341639996,0.01,0.004392155758579778,0.6983359974281044,-0.03135036677122116,23.599650382995605,10.116811513900757,33.71646332740784,-2.2888183792701966e-08,-7.629394338515283e-10,0.5774556994438171,0.33557653427124023,0.059978071600198746,0.12749598920345306,0.5811294913291931,1.0,0.0
-2.27480436188364,36.20399999999999,1000.0,1249.15,8,160000,0.00496103148907423,0.00496103148907423,0.01,0.0036340286083234724,0.6435621555064135,-0.035778723657131195,23.07304358482361,10.305769443511963,33.37881803512573,-1.602172794434864e-08,-3.051757735406113e-09,0.5398850440979004,0.3217031955718994,0.06861631572246552,0.15325410664081573,0.5958735346794128,1.0,0.0
-2.2351731850885184,32.42000000000001,1000.0,1127.65,9,180000,0.0044607119634747505,0.0044607119634747505,0.01,0.0036523030959603607,0.5652084643294097,-0.0271417535841465,23.2412166595459,10.274542570114136,33.51576113700867,-4.577636492086867e-09,-6.103515470812226e-09,0.7511273622512817,0.33659884333610535,0.035448893904685974,0.09491526335477829,0.44812485575675964,1.0,0.0
-2.397860121981691,22.674,1000.0,749.3,10,200000,0.005048747174441814,0.005048747174441814,0.01,0.0034703513985547196,0.46270090639591216,-0.032284487038850784,23.09665298461914,10.122068405151367,33.21872305870056,0.0,6.103515470812226e-09,0.575821042060852,0.3097420036792755,0.06031909957528114,0.14336486160755157,0.5379136204719543,1.0,0.0
-2.70977196564258,15.359,1000.0,469.05,11,220000,0.007874337956309319,0.007927821949124336,0.01,0.004000011768642884,0.47637487099428844,-0.03129539266228676,23.49331021308899,10.313619613647461,33.806931257247925,-5.340575981449547e-09,-1.3732909920349812e-08,0.6210059523582458,0.1933896243572235,0.05186069384217262,0.2410985380411148,0.311413437128067,1.0,1.0
