Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/EpCostRegret,Train/Epoch,Train/TotalSteps,Train/KL,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv,Misc/Alpha,Misc/FinalStepNorm,Misc/xHx,Misc/gradient_norm,Misc/H_inv_g,Misc/AcceptanceStep
110.86786510669226,0.0,22.920547910186862,0.0,1,20000,0.0033412268,347.1264841031117,0.0035559518286842665,5.052089591117692e-08,8.796460151672363,8.835078716278076,17.63154625892639,-4.653930574249898e-08,-9.53674250681047e-10,0.2907707691192627,0.36509665846824646,0.23655299842357635,0.20295898616313934,1.2556167840957642,1.0
141.91056996593363,0.0,29.145979381443297,0.0,2,40000,0.0040548528,179.46999322198758,0.00013896018358160278,2.90513018086358e-08,8.522374868392944,8.561502695083618,17.083884477615356,-2.0217894913798773e-08,2.205371857355587e-10,0.21880760788917542,0.35035717487335205,0.4177391231060028,0.2833143174648285,1.6012110710144043,1.0
211.247802481724,0.013303769401330377,43.398980044345905,0.0,3,60000,0.0043788645,222.01424809838556,0.007104496853960905,-3.814697002724188e-09,8.463988304138184,8.549405336380005,17.013397932052612,4.577636492086867e-09,0.0,0.21540135145187378,0.3466862738132477,0.4310554563999176,0.29707005620002747,1.6094896793365479,1.0
293.7799437404047,0.009345794392523364,60.45688473520249,0.0,4,80000,0.0033543694,179.3651550074292,0.0023969728741379585,2.7370452571062742e-08,8.468503713607788,8.581477165222168,17.049983739852905,-4.2724607851596375e-08,9.536742923144104e-11,0.2352837175130844,0.3664780557155609,0.3612819314002991,0.26535940170288086,1.5576006174087524,1.0
335.9827283635351,0.09458333333333332,69.31201388888888,0.0,5,100000,0.0031449902,145.96470562515745,0.025874520948410307,-3.7193297330873065e-09,8.499532699584961,8.583667755126953,17.08320927619934,-1.4877318932349226e-08,1.9073485846288207e-10,0.272060364484787,0.3735795021057129,0.2702087461948395,0.21997575461864471,1.3731493949890137,1.0
368.12617169101804,0.12038314176245211,75.93249042145592,0.0,6,120000,0.0025927299,116.57857077531754,0.029240392059514855,3.185272134942352e-08,8.5009765625,8.55893611907959,17.05991768836975,-1.754760781125242e-08,-5.722045615108584e-10,0.2774266302585602,0.3845612704753876,0.25985658168792725,0.20526398718357086,1.386172890663147,1.0
389.07340492437703,0.22852589641434262,79.67211155378484,0.0,7,140000,0.002876256,116.36392905362852,0.06971936880189712,9.441375681262798e-09,8.476654767990112,8.562191009521484,17.038848161697388,-9.918212917625624e-09,3.051757735406113e-09,0.2787000238895416,0.3785162568092346,0.25748738646507263,0.21317632496356964,1.3581492900848389,1.0
392.211689562631,0.1768421052631579,79.81238866396762,0.0,8,160000,0.0025616325,120.76022745120298,0.04630287997543242,1.7166137400437265e-09,8.505789995193481,8.582806825637817,17.08860158920288,7.629394338515283e-10,-1.7166137400437265e-09,0.2810964286327362,0.3870682120323181,0.25311586260795593,0.1983359456062317,1.3769943714141846,1.0
420.2741488805705,0.3985281385281387,85.92623376623376,0.0,9,180000,0.0027671086,110.30326697963059,0.07912570387836854,-3.204345588869728e-08,8.517494201660156,8.550602197647095,17.06810474395752,1.831054596834747e-08,0.0,0.2762920558452606,0.38140279054641724,0.2619951069355011,0.2063857465982437,1.380433440208435,1.0
435.2443668134225,0.33466666666666667,89.01573333333334,0.0,10,200000,0.0025806886,112.75955441954788,0.06951250585306222,-4.577636492086867e-09,8.520873785018921,8.583992958068848,17.104869604110718,1.4495848965623281e-08,-1.9073485846288207e-10,0.3023848235607147,0.38691213726997375,0.21873080730438232,0.18837228417396545,1.2795355319976807,1.0
