Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/EpCostRegret,Train/Epoch,Train/TotalSteps,Train/KL,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv,Misc/Alpha,Misc/FinalStepNorm,Misc/xHx,Misc/gradient_norm,Misc/H_inv_g,Misc/AcceptanceStep
-1.897415392853323,74.38570837637594,1000.0,750.95,1,20000,0.0065940223,0.00734186979755166,3.269090273786502,3.700256456795614e-08,17.797868251800537,8.853972673416138,26.651850938796997,-1.907348590179936e-08,3.05175760217935e-08,1.1997501850128174,0.2623301148414612,0.013894662261009216,0.09465254098176956,0.21865396201610565,1.0
-0.9764063139731116,97.15513024514972,1000.0,2484.15,2,40000,0.00435325,0.002621086643323611,1.843197194178393,1.411438006471144e-07,17.44649648666382,8.641950368881226,26.088449239730835,-3.051757735406113e-09,1.2817382355478912e-07,0.8105887174606323,0.3324986696243286,0.03043888509273529,0.1392984390258789,0.3079138696193695,1.0
-0.6764044966203338,94.94009496435386,1000.0,3810.2,3,60000,0.0039807335,0.005552331344254173,1.369354301880879,2.7465819840699623e-08,16.914556741714478,8.571136951446533,25.485695600509644,-7.629394005448376e-09,2.4414061883248905e-08,0.9127161502838135,0.33771103620529175,0.02400813065469265,0.11917837709188461,0.2891770601272583,1.0
-0.4853116633577697,78.53300000000002,1000.0,3196.4,4,80000,0.004635971,0.003580133654666578,1.4977348544795042,2.1362303925798187e-08,16.58852982521057,8.588608503341675,25.17713975906372,-6.103515470812226e-09,3.051757735406113e-09,0.7879499197006226,0.3296077847480774,0.032213106751441956,0.12622030079364777,0.3337303698062897,1.0
-0.5308434649124876,71.02600000000001,1000.0,2772.15,5,100000,0.0051795724,0.0023778405350449072,1.1842351496599282,1.3732909920349812e-08,17.456925630569458,8.579945087432861,26.036872386932373,-4.577636492086867e-09,1.2207030941624453e-08,0.6703351736068726,0.31114861369132996,0.04450879618525505,0.17823415994644165,0.33252763748168945,1.0
-0.6826436015956877,71.90700000000001,1000.0,2765.65,6,120000,0.0044822805,0.004910370623129331,1.3629592343120818,2.5177001816700795e-08,17.732781410217285,8.570929288864136,26.303712606430054,3.051757735406113e-09,2.7465819840699623e-08,0.8203166127204895,0.3321625292301178,0.029721233993768692,0.13548357784748077,0.3060673475265503,1.0
-0.69629744680212,66.28999999999999,1000.0,2572.3,7,140000,0.004852673,0.003286646618685762,1.635209001477357,1.678466787780053e-08,18.100738763809204,8.58239221572876,26.683132886886597,0.0,2.1362303925798187e-08,0.7956652045249939,0.3137008547782898,0.03159141540527344,0.12748581171035767,0.32566773891448975,1.0
-0.4417102056356872,62.072,1000.0,2417.4,8,160000,0.0045658676,0.005165749581554418,1.75538042886242,-6.103515470812226e-09,17.404517650604248,8.57827615737915,25.982795476913452,7.629394338515283e-10,-3.051757735406113e-09,0.6794807314872742,0.3249175250530243,0.043318722397089005,0.18146882951259613,0.34292125701904297,1.0
-0.10248182624667715,51.588,1000.0,1887.8,9,180000,0.0047495496,0.006181269453150356,1.5809893353729492,-1.5258787566807541e-09,17.04306650161743,8.580843925476074,25.62391233444214,3.051757735406113e-09,6.103515470812226e-09,0.7752293944358826,0.3155864179134369,0.0332789309322834,0.15817099809646606,0.28610798716545105,1.0
-0.0338702919507549,41.006,1000.0,1384.2,10,200000,0.004954147,0.0029816897452518247,1.2997471858361724,-2.8991697931246563e-08,16.55255365371704,8.577425479888916,25.12998080253601,0.0,-3.128051773160223e-08,0.6271758079528809,0.31773093342781067,0.05084535852074623,0.22390486299991608,0.3305720090866089,1.0
-0.13544109142079597,29.384999999999998,1000.0,904.75,11,220000,0.0053074956,0.0052680084567849235,1.1547917610141123,9.155272984173735e-09,16.68035054206848,8.570826768875122,25.251178979873657,-4.577636492086867e-09,3.051757735406113e-09,0.8147427439689636,0.3228537440299988,0.030129287391901016,0.129627987742424,0.30131280422210693,1.0
-0.3709896265357327,23.247999999999998,1000.0,767.2,12,240000,0.004508676,0.004528314001549771,0.9252477025530141,-3.9672851670502496e-08,17.03058910369873,8.632567167282104,25.66315793991089,-1.1444091230217168e-09,-3.356933575560106e-08,0.6803216934204102,0.3346782326698303,0.0432116873562336,0.17456898093223572,0.3555486500263214,1.0
-0.2697840257380785,26.752999999999997,1000.0,963.65,13,260000,0.0044640102,0.004787962925234797,1.0543296848702584,-1.831054596834747e-08,17.53592300415039,8.629979848861694,26.165904760360718,1.831054596834747e-08,0.0,0.8216606974601746,0.3348088264465332,0.029624076560139656,0.1748403161764145,0.2712588310241699,1.0
-0.5219876805241275,29.242999999999995,1000.0,1059.85,14,280000,0.0037301478,0.005595712462487589,1.0950663619170522,2.2888180239988287e-09,17.239660263061523,8.561866760253906,25.801528930664062,-3.2424924967244806e-08,-2.4414061883248905e-08,0.7941640019416809,0.3458709716796875,0.03171096369624138,0.16005676984786987,0.3123396039009094,1.0
-0.6804472944352138,37.739,1000.0,1390.45,15,300000,0.00475176,0.006834964434598472,0.9676410747561485,-2.2125243859250077e-08,16.881856441497803,8.61472749710083,25.496586084365845,1.5258788677030566e-09,-2.1362303925798187e-08,0.798328697681427,0.33121243119239807,0.031380970031023026,0.12623731791973114,0.3323993682861328,1.0
